4941	553	2137	162	509	169	167	14813	417	10	90	4537	10410	87	10	319	875	10	159	3635	1998	1403	25	10	144	401	141	12	33	10	30	10	6074	100	296	839	10	10	77	945	620	54	314	193	10	10	56	10	61	314	10	10	128	329	84	10	782	195	10	10	991	579	213	427	56	10	56	10	10	10	10	283	25	74	118	61	177	213	77	159	432	30	10	36	244	121	929	3888	10	422	41	10	563	1
2282	180	3825	373	162	406	38	13380	338	147	241	7480	4585	411	10	393	165	10	10	8205	953	1194	48	10	127	378	1957	244	648	218	10	10	1764	10	2681	2724	10	10	1451	152	231	38	302	210	10	48	104	68	10	10	76	208	88	185	688	10	10	373	10	579	8693	302	427	943	569	43	106	78	10	10	10	810	10	10	43	10	411	66	366	20	338	383	10	20	20	625	10	5604	223	200	599	10	549	1
895	1358	10	307	10	588	146	10	540	364	667	1627	850	10	342	10	10	10	604	198	10	96	2182	900	252	169	10	822	2120	204	171	12791	10	404	10	368	286	9252	10	10	10	52	62	82	2066	151	520	1344	1074	508	82	162	1140	1187	488	225	9456	1258	364	421	10	10	212	140	921	322	346	292	303	118	10	1568	5345	2062	100	335	10	34	816	83	288	133	1342	227	1244	215	5003	467	58	10	377	650	790	2
628	254	10	309	10	207	110	10	236	10	419	2783	85	13	582	10	10	10	1111	579	11	191	4175	3918	1588	10	10	223	967	51	84	10	36	260	10	1268	725	16000	10	10	183	10	132	114	3663	83	232	601	148	1291	10	10	115	339	10	273	16000	2098	10	10	79	53	541	10	58	10	804	739	143	667	8786	319	301	10	10	10	469	63	985	125	447	10	1677	272	660	10	2689	10	301	10	330	10	10	2
282	1168	10	247	10	200	10	10	368	401	321	2372	236	23	449	10	51	10	657	10	28	53	2224	533	439	117	10	264	1984	10	81	16000	10	103	88	910	615	13526	10	56	74	10	46	53	3232	10	10	553	421	842	58	10	10	823	120	259	7978	1655	33	10	10	65	133	10	10	10	256	762	145	147	4957	1036	215	23	10	81	357	10	995	56	320	10	1749	51	1271	35	1264	10	254	10	659	28	144	2
423	336	10	10	10	127	103	10	310	521	691	1391	345	10	2608	10	10	10	1159	41	76	195	7405	2758	2779	10	31	320	1709	101	10	14290	10	214	10	1337	700	13158	10	10	24	10	96	18	4303	50	99	512	272	1165	10	10	89	691	2728	710	16000	2951	417	10	118	70	79	10	1240	10	640	1179	143	258	818	2414	445	104	88	10	1253	37	3785	137	869	304	771	539	1277	108	8979	10	73	487	595	160	70	2
585	498	10	492	10	272	64	10	260	10	320	972	256	10	248	10	10	10	363	365	50	132	2309	2660	550	176	10	128	414	68	10	15987	79	508	392	82	274	5588	10	10	10	16	71	179	1252	39	265	10	367	333	10	10	315	306	458	471	16000	1712	21	10	344	72	462	60	254	19	152	545	22	409	4255	872	522	10	38	59	293	32	1269	10	403	1501	573	186	491	90	484	10	14	10	123	219	70	2
147	10	10	10	10	37	93	10	210	10	140	780	10	10	791	66	10	10	222	39	50	126	2801	2117	2178	139	10	10	272	62	95	16000	58	132	16	737	656	8361	10	10	10	10	54	81	1969	24	10	209	88	591	10	10	289	82	2261	775	6008	718	201	10	14	31	455	10	851	10	441	1392	97	306	2502	217	1278	189	65	100	1044	10	1635	10	526	841	323	329	1844	87	1879	10	10	10	187	10	10	2
155	820	10	360	10	328	986	10	513	493	946	257	1424	10	375	10	10	10	2004	26	142	129	3883	1483	1267	452	10	1361	2327	34	106	16000	10	1029	93	838	115	10	10	10	155	14	77	25	10	255	232	60	213	2140	71	10	168	720	301	280	14079	1949	351	10	26	10	155	10	88	694	570	327	187	188	10	2555	94	10	10	292	417	25	5127	100	308	684	10	339	1362	139	6109	10	736	421	436	90	359	2
870	425	10	10	10	77	53	10	311	121	10	807	106	30	566	10	66	10	332	10	10	245	2006	10	362	417	10	10	319	30	72	16000	10	332	10	1177	106	7781	10	10	53	24	10	56	794	74	127	231	117	254	47	10	49	75	24	10	3894	269	10	10	28	68	623	10	10	10	493	509	121	366	6583	283	146	148	68	37	507	10	514	43	395	10	3292	150	685	100	161	10	34	10	410	10	197	2
707	2090	10	2451	239	343	38	10	1616	403	2189	10	482	10	64	10	10	149	479	149	14	314	803	378	380	362	10	1433	1667	219	192	2151	10	705	10	513	10	10	10	10	10	10	10	168	10	29	651	410	1801	547	47	89	1384	2092	716	734	2464	478	10	560	10	10	155	291	461	269	31	269	490	96	10	2899	5830	2147	117	564	535	44	2156	171	234	171	483	138	256	1509	1286	205	10	10	137	10	1979	2
711	1537	10	2947	83	728	2139	10	1192	1338	1112	454	554	10	10	10	10	4830	535	114	10	532	98	1798	10	727	121	714	2506	748	263	54	22	10	6960	13464	10	161	10	10	10	305	75	221	10	170	279	198	80	181	380	387	606	644	1342	10	970	100	784	953	1749	10	205	123	2365	10	56	102	82	652	10	3061	8054	3693	348	106	645	10	2573	31	282	10	23	87	174	2463	10	10	10	10	40	10	434	3
654	1481	10	1050	113	853	1185	10	1243	565	622	10	228	36	10	10	10	10	358	33	10	197	137	343	10	1639	10	351	1221	218	315	10	45	10	15791	1233	115	60	10	10	67	238	168	110	10	175	221	120	149	43	139	10	69	245	509	10	682	137	319	31	216	38	12	33	560	302	168	10	86	262	10	733	216	10	62	10	399	252	456	69	43	10	10	156	105	2176	10	3323	10	10	43	14	240	3
10	16000	10	4863	10	7109	2046	10	5814	2892	2801	455	239	10	10	21	10	4573	530	21	87	101	10	3877	10	1096	17	5095	7884	4004	741	10	10	10	2005	7955	41	10	10	21	10	220	293	49	10	620	1748	577	2670	10	536	1191	6163	4851	3070	280	10	40	8041	2910	371	10	222	1152	2310	3890	10	40	10	618	10	6763	16000	11517	360	7694	292	23	5244	10	64	298	10	11	771	2522	10	682	10	10	10	10	4876	3
218	13296	10	2612	10	3844	753	10	2930	157	812	297	540	14	10	10	10	6759	376	130	47	262	10	3447	10	3397	10	2244	4401	683	137	10	10	10	1003	9933	105	10	10	10	10	67	89	10	10	60	2575	10	2327	10	154	544	5287	1999	1649	10	10	63	1676	1500	1586	10	249	246	1178	2921	10	150	74	805	10	1777	16000	12979	211	955	69	28	1900	10	10	10	586	78	862	2007	10	520	10	10	156	10	3972	3
251	1661	10	1671	10	1507	577	10	1060	10	756	166	235	10	10	10	10	1569	295	10	10	500	70	828	72	4465	10	32	140	536	119	10	101	10	5702	2676	10	10	10	91	10	10	40	10	76	87	359	10	460	10	41	10	984	357	1051	25	10	127	10	10	727	10	343	10	222	153	62	188	20	673	10	108	10043	5072	139	10	264	10	404	10	10	10	1131	40	1040	149	10	10	10	10	198	99	625	3
10	1073	10	2224	10	262	208	10	1355	1179	531	10	3053	10	10	10	10	10	387	168	51	384	92	73	178	2274	625	301	1316	754	108	10	32	10	429	548	10	10	10	114	10	119	274	75	10	129	308	269	2972	26	72	10	2019	99	79	10	1983	10	354	225	303	89	10	119	940	1696	107	273	86	822	10	620	15202	10476	114	134	71	132	899	10	151	1296	294	10	268	1442	10	3019	15	10	200	343	284	3
412	6962	10	3348	25	1567	1049	23	2219	868	2128	297	10	10	10	10	10	6569	121	59	10	751	10	1638	10	2195	319	591	1964	431	227	10	10	10	2204	16000	10	10	10	37	35	110	57	74	10	133	412	551	1017	10	209	406	524	701	1939	62	113	10	170	1359	10778	10	222	74	2422	827	150	10	54	1137	10	2021	3104	1653	141	129	374	10	1121	85	66	29	1000	10	390	1942	10	1724	10	10	10	82	1453	3
343	14555	10	6218	10	9600	1304	10	4607	1537	2240	412	293	10	10	10	10	7372	440	51	42	279	32	10438	10	478	18	4073	7616	2733	913	10	10	10	353	9994	10	10	10	105	10	367	103	10	10	84	3705	953	3369	10	483	1756	1155	1950	5140	10	10	288	14219	2147	2236	10	442	595	2364	1036	10	90	60	1050	28	5527	6506	2971	466	5285	10	222	6817	21	10	10	10	94	542	5090	10	2154	10	10	10	10	5062	3
272	7238	10	1548	39	894	2087	10	1017	1675	1009	385	514	44	10	10	10	4833	218	170	17	515	31	2128	10	983	10	889	4036	1094	10	10	10	10	11205	7791	10	10	10	32	10	130	104	39	10	88	353	638	230	10	364	519	401	274	1052	10	74	180	2979	651	1084	10	113	86	1315	10	31	15	53	1157	75	2723	2096	688	164	159	10	28	1735	13	10	10	196	34	188	1549	112	1948	10	10	151	107	807	3
306	12339	10	3297	1170	347	167	10	2212	657	549	1284	9130	25	10	10	18	141	201	146	50	1269	175	968	10	1017	10	2058	3776	459	678	3028	31	10	209	976	10	10	10	103	10	303	83	137	10	169	457	1294	861	53	159	10	762	1225	267	465	6667	211	1121	595	375	43	101	436	925	522	210	64	109	1083	10	2655	12715	7108	131	481	10	574	2460	10	192	817	175	10	534	2324	966	2083	10	10	655	10	1499	3
19	3654	10	3482	132	1013	1689	10	4198	562	2189	58	1252	10	10	10	15	2000	517	187	37	974	88	3038	10	1999	1615	1011	2892	1379	313	10	10	10	8072	4108	10	10	10	154	18	339	261	21	12	112	723	10	2236	29	129	10	5789	532	1140	10	10	10	10	865	4226	142	122	20	2968	2182	10	27	84	1099	87	1096	16000	13176	66	3263	10	401	2753	10	10	1091	169	10	570	1760	10	1412	10	10	10	10	2829	3
460	16000	10	2007	100	9433	892	86	3016	3599	4199	10	18	10	10	17	10	7213	174	14	10	94	10	1808	35	1063	10	10274	3180	313	1287	10	20	10	747	1676	10	10	10	18	10	250	10	10	158	69	1166	2587	4326	10	299	1178	914	6377	2332	10	169	90	1389	1902	150	10	97	1775	1636	2936	10	133	10	218	48	6995	593	10	229	3587	2498	10	3148	28	376	344	190	10	10	2737	10	2725	10	10	10	10	5872	3
686	16000	10	3870	10	850	1233	48	3162	1465	1465	123	372	10	10	10	10	16000	580	10	42	131	10	4145	10	781	617	1320	2454	3546	51	10	10	10	9006	13774	10	10	10	114	10	54	181	29	10	123	2048	230	1170	45	184	10	983	628	2499	448	812	10	951	3451	11857	10	262	10	738	666	45	168	113	300	10	945	8252	3628	371	615	666	10	6002	10	119	10	67	100	1091	322	10	87	10	10	67	498	859	3
382	2745	10	2335	22	995	1269	10	1518	852	1412	74	10	62	10	10	10	9851	599	46	140	255	90	3564	10	1512	140	237	2339	788	207	10	30	10	10171	16000	10	10	10	10	44	112	56	10	10	74	613	152	581	10	221	490	2186	565	1230	10	82	148	341	788	5949	10	38	44	1393	10	10	126	82	677	52	1707	16000	16000	187	74	197	10	2520	10	10	10	438	10	563	1381	10	10	10	10	142	106	726	3
10	11686	10	5814	50	3871	1582	10	3223	633	3266	120	544	10	10	10	15	6595	833	10	95	1319	60	2494	27	1846	156	1620	4880	2299	200	10	30	10	9138	11036	10	10	10	13	110	181	68	10	27	134	1380	639	1406	10	287	316	1446	2128	1046	332	45	142	708	2782	607	10	173	42	2518	1104	48	10	10	1375	10	2676	13144	9620	129	864	357	19	2686	48	10	1040	933	66	1035	872	10	6342	10	10	130	231	1539	3
155	10737	53	4403	364	2241	643	10	5704	1392	2269	10	235	10	10	10	10	4366	648	141	286	587	40	893	10	1834	57	1289	2537	589	216	10	84	10	16000	15196	10	10	10	43	10	525	118	67	63	10	221	603	1123	180	654	275	260	3153	1724	10	138	593	830	495	16000	115	238	855	2110	2085	26	81	57	280	17	4341	20	155	277	940	115	93	1233	159	56	10	10	10	38	1961	10	1332	10	10	503	24	2279	3
174	3168	10	2287	10	2010	1267	10	2458	37	1079	51	312	10	10	10	10	10120	497	55	10	188	10	357	10	442	27	890	3313	428	188	10	10	10	9986	16000	10	66	10	10	10	526	10	27	10	92	10	257	609	10	226	589	43	888	990	10	241	10	10	593	14957	10	131	564	1912	656	10	10	33	110	10	1507	127	10	159	501	145	10	768	10	131	10	10	31	467	1102	10	10	10	10	68	10	843	3
698	14193	10	2871	10	1483	1480	194	1724	1987	615	80	1190	111	10	10	10	5903	367	86	43	330	129	553	10	370	10	2021	3644	525	343	18	10	10	14230	2571	10	136	10	10	10	200	86	34	256	290	343	154	933	10	213	556	284	4349	250	10	531	10	905	1307	2262	68	126	497	1236	1567	10	315	46	340	10	3403	2132	661	126	540	10	309	1023	10	114	571	10	10	80	612	10	2367	24	10	278	10	2206	3
314	2460	275	2122	55	4177	1568	10	2496	207	1722	445	328	33	10	10	10	3717	607	49	2426	183	33	677	96	3819	111	597	808	507	531	10	10	10	16000	16000	10	10	10	52	10	448	36	23	10	104	321	539	459	15	434	466	328	3149	3464	10	20	217	10	777	16000	98	191	843	2710	854	10	10	10	139	22	1257	160	74	218	157	10	678	431	22	201	10	10	103	133	1417	10	570	20	10	10	10	388	3
325	123	10	3186	10	140	3166	10	1705	537	1915	221	153	10	10	10	10	2130	780	67	60	344	60	2017	10	834	10	296	264	652	71	10	10	10	16000	2297	10	10	41	15	10	210	23	13	10	229	10	478	405	10	227	10	728	329	1218	10	166	110	19	658	3420	10	138	296	2069	600	10	132	45	407	10	405	13968	5864	151	99	10	374	1716	28	99	10	10	43	247	1289	10	1551	10	10	143	10	195	3
301	12735	10	2194	10	1347	1550	84	1717	1336	1474	10	10	10	10	13	10	4667	122	10	83	200	10	2660	71	1343	338	807	1889	339	10	10	10	10	16000	4561	10	71	10	91	10	230	10	67	10	43	577	268	431	66	203	499	1171	675	1208	10	10	234	588	243	3911	10	19	175	2372	6927	10	10	29	386	10	2071	7229	2964	116	175	342	206	374	67	367	10	10	10	10	1319	10	2077	10	10	26	215	1059	3
